trainset: 145900 / 646 | 8.171146 updates/s | train_loss: 18.295450
trainset: 146000 / 646 | 8.410988 updates/s | train_loss: 17.203096
trainset: 146100 / 646 | 8.071904 updates/s | train_loss: 17.716585
trainset: 146200 / 646 | 8.252990 updates/s | train_loss: 17.575294
trainset: 146300 / 646 | 8.137977 updates/s | train_loss: 17.453760
trainset: 146400 / 646 | 8.127478 updates/s | train_loss: 18.424332
trainset: 146500 / 646 | 8.348990 updates/s | train_loss: 22.017128
trainset: 146600 / 646 | 8.047988 updates/s | train_loss: 20.337095
trainset: 146700 / 646 | 8.259642 updates/s | train_loss: 18.500204
trainset: 146800 / 646 | 7.853010 updates/s | train_loss: 17.592279
trainset: 146900 / 646 | 8.048573 updates/s | train_loss: 17.761400
trainset: 147000 / 646 | 8.310153 updates/s | train_loss: 16.609327
trainset: 147100 / 646 | 8.150129 updates/s | train_loss: 17.056541
trainset: 147200 / 646 | 8.296300 updates/s | train_loss: 18.698172
trainset: 147300 / 646 | 8.173372 updates/s | train_loss: 17.283894
trainset: 147400 / 646 | 8.134654 updates/s | train_loss: 16.884855
trainset: 147500 / 646 | 8.158641 updates/s | train_loss: 18.454815
trainset: 147600 / 646 | 7.972763 updates/s | train_loss: 17.848051
trainset: 147700 / 646 | 8.276244 updates/s | train_loss: 17.678226
trainset: 147800 / 646 | 8.016313 updates/s | train_loss: 18.910046
trainset: 147900 / 646 | 8.298093 updates/s | train_loss: 16.050541
trainset: 148000 / 646 | 8.014437 updates/s | train_loss: 17.093500
trainset: 148100 / 646 | 8.320820 updates/s | train_loss: 16.715723
trainset: 148200 / 646 | 8.131209 updates/s | train_loss: 16.602007
trainset: 148300 / 646 | 7.916595 updates/s | train_loss: 17.387564
trainset: 148400 / 646 | 8.400956 updates/s | train_loss: 16.675894
trainset: 148500 / 646 | 8.233846 updates/s | train_loss: 16.514143
Correctly solved: 956, out of: 2272
Almost correctly solved: 2239, out of: 2272
trainset: 148600 / 646 | 6.403072 updates/s | train_loss: 17.057777
trainset: 148700 / 646 | 7.989281 updates/s | train_loss: 16.198133
trainset: 148800 / 646 | 8.126037 updates/s | train_loss: 16.427450
trainset: 148900 / 646 | 8.262537 updates/s | train_loss: 17.929651
trainset: 149000 / 646 | 7.973114 updates/s | train_loss: 16.063658
trainset: 149100 / 646 | 8.209091 updates/s | train_loss: 16.444389
trainset: 149200 / 646 | 8.051748 updates/s | train_loss: 17.481102
trainset: 149300 / 646 | 8.069506 updates/s | train_loss: 16.175758
trainset: 149400 / 646 | 8.272053 updates/s | train_loss: 15.638222
trainset: 149500 / 646 | 8.474457 updates/s | train_loss: 17.267935
trainset: 149600 / 646 | 8.241382 updates/s | train_loss: 16.745153
trainset: 149700 / 646 | 8.203744 updates/s | train_loss: 18.072807
trainset: 149800 / 646 | 8.426200 updates/s | train_loss: 16.052431
trainset: 149900 / 646 | 8.161308 updates/s | train_loss: 16.501955
trainset: 150000 / 646 | 8.309157 updates/s | train_loss: 16.743898
trainset: 150100 / 646 | 8.195075 updates/s | train_loss: 17.026556
trainset: 150200 / 646 | 8.365669 updates/s | train_loss: 16.453392
trainset: 150300 / 646 | 8.000695 updates/s | train_loss: 16.270523
trainset: 150400 / 646 | 8.233524 updates/s | train_loss: 16.388754
trainset: 150500 / 646 | 8.234850 updates/s | train_loss: 15.812273
trainset: 150600 / 646 | 7.999553 updates/s | train_loss: 16.129280
trainset: 150700 / 646 | 8.130172 updates/s | train_loss: 15.688633
trainset: 150800 / 646 | 8.258283 updates/s | train_loss: 15.941688
trainset: 150900 / 646 | 8.046317 updates/s | train_loss: 16.492348
trainset: 151000 / 646 | 8.068347 updates/s | train_loss: 16.352171
trainset: 151100 / 646 | 8.147344 updates/s | train_loss: 17.727495
trainset: 151200 / 646 | 8.266586 updates/s | train_loss: 15.970640
trainset: 151300 / 646 | 8.150041 updates/s | train_loss: 16.532055
trainset: 151400 / 646 | 8.260215 updates/s | train_loss: 18.299032
trainset: 151500 / 646 | 7.972309 updates/s | train_loss: 15.766648
trainset: 151600 / 646 | 8.033218 updates/s | train_loss: 16.181465
trainset: 151700 / 646 | 8.247658 updates/s | train_loss: 16.041773
trainset: 151800 / 646 | 8.178597 updates/s | train_loss: 16.095129
Correctly solved: 964, out of: 2272
Almost correctly solved: 2237, out of: 2272
trainset: 151900 / 646 | 6.113071 updates/s | train_loss: 15.734382
trainset: 152000 / 646 | 8.085942 updates/s | train_loss: 16.617132
trainset: 152100 / 646 | 8.160949 updates/s | train_loss: 16.269369
trainset: 152200 / 646 | 8.086339 updates/s | train_loss: 16.954479
trainset: 152300 / 646 | 8.062351 updates/s | train_loss: 15.944447
trainset: 152400 / 646 | 8.313093 updates/s | train_loss: 16.501904
trainset: 152500 / 646 | 8.160574 updates/s | train_loss: 16.012512
trainset: 152600 / 646 | 8.065629 updates/s | train_loss: 15.947034
trainset: 152700 / 646 | 8.182736 updates/s | train_loss: 15.905629
trainset: 152800 / 646 | 8.197282 updates/s | train_loss: 16.601341
trainset: 152900 / 646 | 8.117012 updates/s | train_loss: 17.958300
trainset: 153000 / 646 | 7.914846 updates/s | train_loss: 16.805723
trainset: 153100 / 646 | 8.093046 updates/s | train_loss: 19.483137
trainset: 153200 / 646 | 8.449416 updates/s | train_loss: 16.030201
trainset: 153300 / 646 | 8.127898 updates/s | train_loss: 16.405264
trainset: 153400 / 646 | 8.117330 updates/s | train_loss: 15.634085
trainset: 153500 / 646 | 8.126282 updates/s | train_loss: 15.507668
trainset: 153600 / 646 | 8.241624 updates/s | train_loss: 15.083617
trainset: 153700 / 646 | 8.305020 updates/s | train_loss: 15.427520
trainset: 153800 / 646 | 8.207100 updates/s | train_loss: 20.186356
trainset: 153900 / 646 | 8.129621 updates/s | train_loss: 16.525515
trainset: 154000 / 646 | 8.000386 updates/s | train_loss: 15.655572
trainset: 154100 / 646 | 8.264950 updates/s | train_loss: 15.442407
trainset: 154200 / 646 | 8.351579 updates/s | train_loss: 15.762251
trainset: 154300 / 646 | 8.072568 updates/s | train_loss: 17.536467
trainset: 154400 / 646 | 8.123383 updates/s | train_loss: 15.628892
trainset: 154500 / 646 | 7.887152 updates/s | train_loss: 14.948937
trainset: 154600 / 646 | 8.145181 updates/s | train_loss: 15.942949
trainset: 154700 / 646 | 8.295494 updates/s | train_loss: 15.971373
trainset: 154800 / 646 | 7.959557 updates/s | train_loss: 15.967569
trainset: 154900 / 646 | 8.211451 updates/s | train_loss: 15.199728
trainset: 155000 / 646 | 8.130885 updates/s | train_loss: 15.497699
Correctly solved: 884, out of: 2272
Almost correctly solved: 2236, out of: 2272
trainset: 155100 / 646 | 6.372464 updates/s | train_loss: 16.061577
trainset: 155200 / 646 | 8.275498 updates/s | train_loss: 17.863310
trainset: 155300 / 646 | 7.916296 updates/s | train_loss: 15.968761
trainset: 155400 / 646 | 8.153555 updates/s | train_loss: 15.692589
trainset: 155500 / 646 | 8.016812 updates/s | train_loss: 16.395908
trainset: 155600 / 646 | 8.037429 updates/s | train_loss: 15.568089
trainset: 155700 / 646 | 7.986781 updates/s | train_loss: 17.157284
trainset: 155800 / 646 | 8.066924 updates/s | train_loss: 18.875940
trainset: 155900 / 646 | 8.230119 updates/s | train_loss: 16.546825
trainset: 156000 / 646 | 8.133244 updates/s | train_loss: 16.199961
trainset: 156100 / 646 | 8.190309 updates/s | train_loss: 15.888264
trainset: 156200 / 646 | 8.318592 updates/s | train_loss: 15.042664
trainset: 156300 / 646 | 8.125274 updates/s | train_loss: 21.206818
trainset: 156400 / 646 | 8.035285 updates/s | train_loss: 14.563358
trainset: 156500 / 646 | 8.272703 updates/s | train_loss: 16.119242
trainset: 156600 / 646 | 8.102596 updates/s | train_loss: 15.684949
trainset: 156700 / 646 | 8.377384 updates/s | train_loss: 16.001581
trainset: 156800 / 646 | 7.972314 updates/s | train_loss: 17.027952
trainset: 156900 / 646 | 8.332240 updates/s | train_loss: 15.473197
trainset: 157000 / 646 | 8.109466 updates/s | train_loss: 14.827881
trainset: 157100 / 646 | 8.272710 updates/s | train_loss: 41.206078
trainset: 157200 / 646 | 8.282093 updates/s | train_loss: 23.237448
trainset: 157300 / 646 | 8.314395 updates/s | train_loss: 18.635395
trainset: 157400 / 646 | 8.150109 updates/s | train_loss: 16.754467
trainset: 157500 / 646 | 8.044762 updates/s | train_loss: 16.105841
trainset: 157600 / 646 | 8.000358 updates/s | train_loss: 15.668179
trainset: 157700 / 646 | 8.068548 updates/s | train_loss: 15.502537
trainset: 157800 / 646 | 8.116188 updates/s | train_loss: 15.206584
trainset: 157900 / 646 | 8.310146 updates/s | train_loss: 14.831844
trainset: 158000 / 646 | 8.305301 updates/s | train_loss: 15.091043
trainset: 158100 / 646 | 8.128400 updates/s | train_loss: 14.543194
trainset: 158200 / 646 | 8.269287 updates/s | train_loss: 15.218892
Correctly solved: 880, out of: 2272
Almost correctly solved: 2232, out of: 2272
trainset: 158300 / 646 | 6.480788 updates/s | train_loss: 15.610824
trainset: 158400 / 646 | 8.310975 updates/s | train_loss: 15.884991
trainset: 158500 / 646 | 8.159856 updates/s | train_loss: 16.841557
trainset: 158600 / 646 | 8.210698 updates/s | train_loss: 15.930989
trainset: 158700 / 646 | 7.815742 updates/s | train_loss: 16.981693
trainset: 158800 / 646 | 8.062338 updates/s | train_loss: 15.787279
trainset: 158900 / 646 | 8.054600 updates/s | train_loss: 14.798251
trainset: 159000 / 646 | 7.956996 updates/s | train_loss: 14.805545
trainset: 159100 / 646 | 8.203632 updates/s | train_loss: 14.968167
trainset: 159200 / 646 | 8.171182 updates/s | train_loss: 15.163398
trainset: 159300 / 646 | 7.960546 updates/s | train_loss: 14.848912
trainset: 159400 / 646 | 8.225268 updates/s | train_loss: 15.183771
trainset: 159500 / 646 | 8.155809 updates/s | train_loss: 15.409703
trainset: 159600 / 646 | 8.269068 updates/s | train_loss: 15.494576
trainset: 159700 / 646 | 8.015201 updates/s | train_loss: 15.739007
trainset: 159800 / 646 | 8.147824 updates/s | train_loss: 17.305288
trainset: 159900 / 646 | 8.256341 updates/s | train_loss: 19.647476
trainset: 160000 / 646 | 8.029703 updates/s | train_loss: 16.108618
trainset: 160100 / 646 | 8.178793 updates/s | train_loss: 16.313534
trainset: 160200 / 646 | 7.860284 updates/s | train_loss: 17.567856
trainset: 160300 / 646 | 8.091473 updates/s | train_loss: 14.668348
trainset: 160400 / 646 | 8.066500 updates/s | train_loss: 14.386258
trainset: 160500 / 646 | 8.244798 updates/s | train_loss: 14.594680
trainset: 160600 / 646 | 7.979735 updates/s | train_loss: 14.662912
trainset: 160700 / 646 | 8.075586 updates/s | train_loss: 15.914875
trainset: 160800 / 646 | 8.267593 updates/s | train_loss: 14.409313
trainset: 160900 / 646 | 7.970841 updates/s | train_loss: 14.918806
trainset: 161000 / 646 | 8.297605 updates/s | train_loss: 14.277692
trainset: 161100 / 646 | 8.153671 updates/s | train_loss: 15.054800
trainset: 161200 / 646 | 8.346358 updates/s | train_loss: 14.358824
trainset: 161300 / 646 | 7.853335 updates/s | train_loss: 15.038348
trainset: 161400 / 646 | 7.807086 updates/s | train_loss: 26.308647
trainset: 161500 / 646 | 8.333022 updates/s | train_loss: 17.522823
Correctly solved: 968, out of: 2272
Almost correctly solved: 2226, out of: 2272
trainset: 161600 / 646 | 6.333298 updates/s | train_loss: 16.033123
trainset: 161700 / 646 | 8.082754 updates/s | train_loss: 15.424532
trainset: 161800 / 646 | 7.923907 updates/s | train_loss: 15.144612
trainset: 161900 / 646 | 8.013692 updates/s | train_loss: 15.158663
trainset: 162000 / 646 | 7.854052 updates/s | train_loss: 14.892449
trainset: 162100 / 646 | 8.118643 updates/s | train_loss: 14.365898
trainset: 162200 / 646 | 8.339151 updates/s | train_loss: 14.599468
trainset: 162300 / 646 | 8.025437 updates/s | train_loss: 14.741581
trainset: 162400 / 646 | 7.968687 updates/s | train_loss: 14.777669
trainset: 162500 / 646 | 8.116339 updates/s | train_loss: 14.553593
trainset: 162600 / 646 | 7.810417 updates/s | train_loss: 14.837488
trainset: 162700 / 646 | 8.120887 updates/s | train_loss: 15.680904
trainset: 162800 / 646 | 8.072579 updates/s | train_loss: 16.679722
trainset: 162900 / 646 | 8.072333 updates/s | train_loss: 18.791630
trainset: 163000 / 646 | 8.121433 updates/s | train_loss: 15.294036
trainset: 163100 / 646 | 8.255461 updates/s | train_loss: 14.899742
trainset: 163200 / 646 | 8.140080 updates/s | train_loss: 14.940235
trainset: 163300 / 646 | 8.238103 updates/s | train_loss: 14.724998
trainset: 163400 / 646 | 8.144472 updates/s | train_loss: 14.488230
trainset: 163500 / 646 | 8.275230 updates/s | train_loss: 21.691841
trainset: 163600 / 646 | 8.134843 updates/s | train_loss: 15.985896
trainset: 163700 / 646 | 8.033260 updates/s | train_loss: 14.662387
trainset: 163800 / 646 | 8.093184 updates/s | train_loss: 17.929039
trainset: 163900 / 646 | 8.260464 updates/s | train_loss: 15.004611
trainset: 164000 / 646 | 8.054686 updates/s | train_loss: 14.765076
trainset: 164100 / 646 | 8.136012 updates/s | train_loss: 15.552560
trainset: 164200 / 646 | 7.929604 updates/s | train_loss: 14.903814
trainset: 164300 / 646 | 8.153398 updates/s | train_loss: 15.307107
trainset: 164400 / 646 | 8.011592 updates/s | train_loss: 15.060517
trainset: 164500 / 646 | 8.205355 updates/s | train_loss: 15.078447
trainset: 164600 / 646 | 8.057938 updates/s | train_loss: 14.678638
trainset: 164700 / 646 | 8.250518 updates/s | train_loss: 14.349403
Correctly solved: 1149, out of: 2272
Almost correctly solved: 2242, out of: 2272
trainset: 164800 / 646 | 6.253496 updates/s | train_loss: 13.614979
trainset: 164900 / 646 | 8.156390 updates/s | train_loss: 14.398275
trainset: 165000 / 646 | 8.243201 updates/s | train_loss: 14.191320
trainset: 165100 / 646 | 8.084956 updates/s | train_loss: 14.947515
trainset: 165200 / 646 | 8.202652 updates/s | train_loss: 14.350716
trainset: 165300 / 646 | 8.015626 updates/s | train_loss: 14.505426
trainset: 165400 / 646 | 8.410797 updates/s | train_loss: 14.784656
trainset: 165500 / 646 | 8.184503 updates/s | train_loss: 15.402289
trainset: 165600 / 646 | 8.239864 updates/s | train_loss: 14.163492
trainset: 165700 / 646 | 8.208868 updates/s | train_loss: 15.362370
trainset: 165800 / 646 | 8.070730 updates/s | train_loss: 14.095591
trainset: 165900 / 646 | 8.024882 updates/s | train_loss: 15.555872
trainset: 166000 / 646 | 7.803249 updates/s | train_loss: 13.985999
trainset: 166100 / 646 | 7.952803 updates/s | train_loss: 14.291300
trainset: 166200 / 646 | 8.334657 updates/s | train_loss: 15.890156
trainset: 166300 / 646 | 8.127539 updates/s | train_loss: 15.151401
trainset: 166400 / 646 | 8.161542 updates/s | train_loss: 14.482170
trainset: 166500 / 646 | 8.209528 updates/s | train_loss: 15.739779
trainset: 166600 / 646 | 8.255731 updates/s | train_loss: 14.683496
trainset: 166700 / 646 | 7.947287 updates/s | train_loss: 14.794748
trainset: 166800 / 646 | 8.444026 updates/s | train_loss: 13.860050
trainset: 166900 / 646 | 8.181456 updates/s | train_loss: 14.051848
trainset: 167000 / 646 | 8.388579 updates/s | train_loss: 14.644866
trainset: 167100 / 646 | 8.052219 updates/s | train_loss: 16.026743
trainset: 167200 / 646 | 8.212462 updates/s | train_loss: 16.626120
trainset: 167300 / 646 | 8.071780 updates/s | train_loss: 15.178654
trainset: 167400 / 646 | 8.152013 updates/s | train_loss: 14.560183
trainset: 167500 / 646 | 8.151423 updates/s | train_loss: 14.841591
trainset: 167600 / 646 | 7.765505 updates/s | train_loss: 15.702301
trainset: 167700 / 646 | 8.126940 updates/s | train_loss: 14.517102
trainset: 167800 / 646 | 8.325181 updates/s | train_loss: 15.392345
trainset: 167900 / 646 | 8.168154 updates/s | train_loss: 14.495738
Correctly solved: 1151, out of: 2272
Almost correctly solved: 2238, out of: 2272
trainset: 168000 / 646 | 6.394786 updates/s | train_loss: 14.729932
trainset: 168100 / 646 | 8.419295 updates/s | train_loss: 14.662296
trainset: 168200 / 646 | 7.896838 updates/s | train_loss: 14.452168
trainset: 168300 / 646 | 8.329867 updates/s | train_loss: 14.208365
trainset: 168400 / 646 | 8.092223 updates/s | train_loss: 14.113072
trainset: 168500 / 646 | 8.043970 updates/s | train_loss: 13.782113
trainset: 168600 / 646 | 8.311348 updates/s | train_loss: 14.799461
trainset: 168700 / 646 | 8.018174 updates/s | train_loss: 13.737421
trainset: 168800 / 646 | 8.268280 updates/s | train_loss: 14.837097
trainset: 168900 / 646 | 8.054304 updates/s | train_loss: 15.499871
trainset: 169000 / 646 | 7.880728 updates/s | train_loss: 15.257792
trainset: 169100 / 646 | 7.830397 updates/s | train_loss: 17.396376
trainset: 169200 / 646 | 8.257560 updates/s | train_loss: 14.076503
trainset: 169300 / 646 | 8.410199 updates/s | train_loss: 14.465701
trainset: 169400 / 646 | 8.354514 updates/s | train_loss: 22.161190
trainset: 169500 / 646 | 8.409834 updates/s | train_loss: 16.771265
trainset: 169600 / 646 | 8.239109 updates/s | train_loss: 14.847018
trainset: 169700 / 646 | 8.182831 updates/s | train_loss: 14.068684
trainset: 169800 / 646 | 7.985730 updates/s | train_loss: 14.695381
trainset: 169900 / 646 | 7.946904 updates/s | train_loss: 14.281880
trainset: 170000 / 646 | 7.905587 updates/s | train_loss: 13.835870
trainset: 170100 / 646 | 8.048215 updates/s | train_loss: 13.990073
trainset: 170200 / 646 | 7.985340 updates/s | train_loss: 15.086314
trainset: 170300 / 646 | 8.201721 updates/s | train_loss: 16.293837
trainset: 170400 / 646 | 8.320843 updates/s | train_loss: 14.928049
trainset: 170500 / 646 | 8.071495 updates/s | train_loss: 14.354830
trainset: 170600 / 646 | 8.218143 updates/s | train_loss: 13.949787
trainset: 170700 / 646 | 8.269470 updates/s | train_loss: 13.741099
trainset: 170800 / 646 | 8.078424 updates/s | train_loss: 14.623415
trainset: 170900 / 646 | 8.127075 updates/s | train_loss: 15.470276
trainset: 171000 / 646 | 8.246906 updates/s | train_loss: 14.425166
trainset: 171100 / 646 | 8.282838 updates/s | train_loss: 13.838804
Correctly solved: 800, out of: 2272
Almost correctly solved: 2227, out of: 2272
trainset: 171200 / 646 | 6.338007 updates/s | train_loss: 14.732285
trainset: 171300 / 646 | 8.159143 updates/s | train_loss: 13.494018
trainset: 171400 / 646 | 8.005189 updates/s | train_loss: 14.124800
trainset: 171500 / 646 | 8.169406 updates/s | train_loss: 13.554601
trainset: 171600 / 646 | 8.165844 updates/s | train_loss: 13.977226
trainset: 171700 / 646 | 8.121890 updates/s | train_loss: 16.319366
trainset: 171800 / 646 | 8.154060 updates/s | train_loss: 14.187603
trainset: 171900 / 646 | 8.135110 updates/s | train_loss: 15.326455
trainset: 172000 / 646 | 7.852806 updates/s | train_loss: 15.532797
trainset: 172100 / 646 | 8.162042 updates/s | train_loss: 14.295513
trainset: 172200 / 646 | 8.114483 updates/s | train_loss: 14.232627
trainset: 172300 / 646 | 8.050284 updates/s | train_loss: 13.310919
trainset: 172400 / 646 | 8.103428 updates/s | train_loss: 13.735221
trainset: 172500 / 646 | 8.219490 updates/s | train_loss: 15.883081
trainset: 172600 / 646 | 8.124270 updates/s | train_loss: 14.489302
trainset: 172700 / 646 | 8.212459 updates/s | train_loss: 14.561179
trainset: 172800 / 646 | 7.956099 updates/s | train_loss: 14.298348
trainset: 172900 / 646 | 8.181348 updates/s | train_loss: 14.273609
trainset: 173000 / 646 | 8.378744 updates/s | train_loss: 13.385693
trainset: 173100 / 646 | 8.324423 updates/s | train_loss: 22.171099
trainset: 173200 / 646 | 7.964030 updates/s | train_loss: 15.493792
trainset: 173300 / 646 | 8.067721 updates/s | train_loss: 14.148813
trainset: 173400 / 646 | 8.144528 updates/s | train_loss: 13.865619
trainset: 173500 / 646 | 8.268736 updates/s | train_loss: 17.565405
trainset: 173600 / 646 | 8.261929 updates/s | train_loss: 19.199297
trainset: 173700 / 646 | 7.990827 updates/s | train_loss: 17.453783
trainset: 173800 / 646 | 7.895064 updates/s | train_loss: 16.562635
trainset: 173900 / 646 | 8.112502 updates/s | train_loss: 16.137606
trainset: 174000 / 646 | 8.197072 updates/s | train_loss: 17.333143
trainset: 174100 / 646 | 8.209511 updates/s | train_loss: 18.434391
trainset: 174200 / 646 | 8.280259 updates/s | train_loss: 15.697128
trainset: 174300 / 646 | 8.468770 updates/s | train_loss: 15.335334
trainset: 174400 / 646 | 8.336026 updates/s | train_loss: 16.670935
Correctly solved: 940, out of: 2272
Almost correctly solved: 2223, out of: 2272
trainset: 174500 / 646 | 6.461210 updates/s | train_loss: 14.889697
trainset: 174600 / 646 | 8.327513 updates/s | train_loss: 14.488667
trainset: 174700 / 646 | 8.177375 updates/s | train_loss: 14.530501
trainset: 174800 / 646 | 8.130571 updates/s | train_loss: 14.041814
trainset: 174900 / 646 | 8.146873 updates/s | train_loss: 14.743202
trainset: 175000 / 646 | 7.908641 updates/s | train_loss: 14.740577
trainset: 175100 / 646 | 8.082137 updates/s | train_loss: 15.426739
trainset: 175200 / 646 | 8.153978 updates/s | train_loss: 14.021549
trainset: 175300 / 646 | 8.263508 updates/s | train_loss: 14.056036
trainset: 175400 / 646 | 8.119164 updates/s | train_loss: 13.925213
trainset: 175500 / 646 | 7.773627 updates/s | train_loss: 13.960784
trainset: 175600 / 646 | 8.097612 updates/s | train_loss: 15.866827
trainset: 175700 / 646 | 8.250303 updates/s | train_loss: 15.041477
trainset: 175800 / 646 | 8.281759 updates/s | train_loss: 13.930284
trainset: 175900 / 646 | 8.124191 updates/s | train_loss: 13.877721
trainset: 176000 / 646 | 8.342814 updates/s | train_loss: 14.385497
trainset: 176100 / 646 | 8.244683 updates/s | train_loss: 19.929672
trainset: 176200 / 646 | 8.313510 updates/s | train_loss: 15.218324
trainset: 176300 / 646 | 8.184026 updates/s | train_loss: 15.088938
trainset: 176400 / 646 | 8.449272 updates/s | train_loss: 13.272829
trainset: 176500 / 646 | 8.076285 updates/s | train_loss: 14.299447
trainset: 176600 / 646 | 8.029327 updates/s | train_loss: 14.023587
trainset: 176700 / 646 | 8.277380 updates/s | train_loss: 13.969233
trainset: 176800 / 646 | 8.132373 updates/s | train_loss: 14.673584
trainset: 176900 / 646 | 8.219928 updates/s | train_loss: 14.040606
trainset: 177000 / 646 | 8.203358 updates/s | train_loss: 13.504244
trainset: 177100 / 646 | 8.227331 updates/s | train_loss: 14.582142
trainset: 177200 / 646 | 8.278181 updates/s | train_loss: 13.759204
trainset: 177300 / 646 | 8.462591 updates/s | train_loss: 14.018776
trainset: 177400 / 646 | 7.958743 updates/s | train_loss: 33.534813
trainset: 177500 / 646 | 8.328457 updates/s | train_loss: 22.552254
trainset: 177600 / 646 | 8.138830 updates/s | train_loss: 16.058844
Correctly solved: 1080, out of: 2272
Almost correctly solved: 2244, out of: 2272
trainset: 177700 / 646 | 6.169265 updates/s | train_loss: 15.223310
trainset: 177800 / 646 | 8.067526 updates/s | train_loss: 15.494225
trainset: 177900 / 646 | 8.155775 updates/s | train_loss: 15.272552
trainset: 178000 / 646 | 8.120901 updates/s | train_loss: 14.347518
trainset: 178100 / 646 | 8.183607 updates/s | train_loss: 14.713488
trainset: 178200 / 646 | 8.003304 updates/s | train_loss: 14.721513
trainset: 178300 / 646 | 8.317843 updates/s | train_loss: 13.939404
trainset: 178400 / 646 | 8.023926 updates/s | train_loss: 17.302670
trainset: 178500 / 646 | 8.476700 updates/s | train_loss: 15.547901
trainset: 178600 / 646 | 8.144681 updates/s | train_loss: 14.287086
trainset: 178700 / 646 | 8.071309 updates/s | train_loss: 14.459444
trainset: 178800 / 646 | 8.001139 updates/s | train_loss: 14.160717
trainset: 178900 / 646 | 8.138708 updates/s | train_loss: 14.296126
trainset: 179000 / 646 | 8.101461 updates/s | train_loss: 14.707055
trainset: 179100 / 646 | 8.052419 updates/s | train_loss: 15.146898
trainset: 179200 / 646 | 8.364679 updates/s | train_loss: 14.240651
trainset: 179300 / 646 | 8.175375 updates/s | train_loss: 13.923480
trainset: 179400 / 646 | 8.098126 updates/s | train_loss: 14.609681
trainset: 179500 / 646 | 8.168905 updates/s | train_loss: 13.843986
trainset: 179600 / 646 | 8.034864 updates/s | train_loss: 13.690896
trainset: 179700 / 646 | 8.433788 updates/s | train_loss: 15.624066
trainset: 179800 / 646 | 8.222393 updates/s | train_loss: 13.518519
trainset: 179900 / 646 | 8.180956 updates/s | train_loss: 14.442887
trainset: 180000 / 646 | 8.205058 updates/s | train_loss: 14.278201
trainset: 180100 / 646 | 7.873971 updates/s | train_loss: 13.656112
trainset: 180200 / 646 | 8.037929 updates/s | train_loss: 13.198154
trainset: 180300 / 646 | 7.944492 updates/s | train_loss: 13.616406
trainset: 180400 / 646 | 7.974471 updates/s | train_loss: 13.659099
trainset: 180500 / 646 | 8.263676 updates/s | train_loss: 14.815283
trainset: 180600 / 646 | 8.155302 updates/s | train_loss: 13.922340
trainset: 180700 / 646 | 8.071751 updates/s | train_loss: 13.532317
trainset: 180800 / 646 | 8.222947 updates/s | train_loss: 13.317513
Correctly solved: 806, out of: 2272
Almost correctly solved: 2231, out of: 2272
trainset: 180900 / 646 | 6.256839 updates/s | train_loss: 15.030179
trainset: 181000 / 646 | 7.967425 updates/s | train_loss: 16.369793
trainset: 181100 / 646 | 7.976752 updates/s | train_loss: 17.697649
trainset: 181200 / 646 | 8.284754 updates/s | train_loss: 14.442629
trainset: 181300 / 646 | 8.315389 updates/s | train_loss: 13.673361
trainset: 181400 / 646 | 8.357800 updates/s | train_loss: 17.295507
trainset: 181500 / 646 | 8.162925 updates/s | train_loss: 13.849470
trainset: 181600 / 646 | 8.213811 updates/s | train_loss: 13.104600
trainset: 181700 / 646 | 8.005275 updates/s | train_loss: 13.372107
trainset: 181800 / 646 | 8.130991 updates/s | train_loss: 14.644728
trainset: 181900 / 646 | 8.225289 updates/s | train_loss: 13.002791
trainset: 182000 / 646 | 8.060444 updates/s | train_loss: 14.492336
trainset: 182100 / 646 | 8.141841 updates/s | train_loss: 13.447306
trainset: 182200 / 646 | 8.307994 updates/s | train_loss: 16.390135
trainset: 182300 / 646 | 8.308263 updates/s | train_loss: 13.942061
trainset: 182400 / 646 | 8.025649 updates/s | train_loss: 13.578416
trainset: 182500 / 646 | 8.316710 updates/s | train_loss: 13.894269
trainset: 182600 / 646 | 8.262670 updates/s | train_loss: 13.126083
trainset: 182700 / 646 | 8.363943 updates/s | train_loss: 13.437812
trainset: 182800 / 646 | 8.346505 updates/s | train_loss: 14.559286
trainset: 182900 / 646 | 8.243257 updates/s | train_loss: 13.904951
trainset: 183000 / 646 | 8.411342 updates/s | train_loss: 15.036880
trainset: 183100 / 646 | 8.123931 updates/s | train_loss: 13.401739
trainset: 183200 / 646 | 8.060969 updates/s | train_loss: 13.287904
trainset: 183300 / 646 | 8.050303 updates/s | train_loss: 16.841909
trainset: 183400 / 646 | 8.004993 updates/s | train_loss: 16.076643
trainset: 183500 / 646 | 8.325629 updates/s | train_loss: 14.245744
trainset: 183600 / 646 | 7.934080 updates/s | train_loss: 14.380347
trainset: 183700 / 646 | 8.146804 updates/s | train_loss: 13.545000
trainset: 183800 / 646 | 7.950648 updates/s | train_loss: 13.221580
trainset: 183900 / 646 | 8.237589 updates/s | train_loss: 13.732306
trainset: 184000 / 646 | 8.334544 updates/s | train_loss: 13.893277
trainset: 184100 / 646 | 8.195205 updates/s | train_loss: 14.119757
Correctly solved: 915, out of: 2272
Almost correctly solved: 2235, out of: 2272
trainset: 184200 / 646 | 6.177159 updates/s | train_loss: 13.824915
trainset: 184300 / 646 | 8.314251 updates/s | train_loss: 14.331949
trainset: 184400 / 646 | 8.198095 updates/s | train_loss: 14.667272
trainset: 184500 / 646 | 8.224762 updates/s | train_loss: 14.061968
